Timestamp,FIT101,LIT101,MV101,P101,P102,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,Attack
 28/12/2015 11:25:51 AM,2.583992,807.0323,0,1,1,2.003969,0,869.5687,1,1,1,1,1,1,1
 28/12/2015 11:25:52 AM,2.543638,808.0323,0,1,1,2.003969,0,869.8892,1,1,1,1,1,1,1
 28/12/2015 11:25:53 AM,2.494315,808.0323,1,1,1,2.003969,0,869.809,1,1,1,1,1,1,1
 28/12/2015 11:25:54 AM,2.389905,809.0323,1,1,1,2.003969,0,870.1696,1,1,1,1,1,1,1
 28/12/2015 11:25:55 AM,2.185889,810.0323,1,1,1,2.003969,0,870.0894,1,1,1,1,1,1,1
 28/12/2015 11:25:56 AM,1.925504,811.0323,1,1,1,2.003969,0,869.9692,1,1,1,1,1,1,1
 28/12/2015 11:25:57 AM,1.531243,812.0323,1,1,1,2.003969,0,869.8892,1,1,1,1,1,1,1
 28/12/2015 11:25:58 AM,1.128975,813.0323,1,1,1,2.003969,0,869.9692,1,1,1,1,1,1,1
 28/12/2015 11:25:59 AM,0.7504084,814.0323,1,1,1,2.003969,0,869.9692,1,1,1,1,1,1,1
 28/12/2015 11:26:00 AM,0.4724081,815.0323,1,1,1,2.003969,0,869.3284,1,1,1,1,1,1,1
 28/12/2015 11:26:01 AM,0.2683919,816.0323,1,1,1,2.003969,0,869.3284,1,1,1,1,1,1,1
 28/12/2015 11:26:02 AM,0.1406015,817.0323,1,1,1,2.003969,0,869.3284,1,1,1,1,1,1,1
 28/12/2015 11:26:03 AM,0.07142171,818.0323,1,1,1,2.003969,0,869.7289,1,1,1,1,1,1,1
 28/12/2015 11:26:04 AM,0.01761522,819.0323,1,1,1,2.003969,0,869.6088,1,1,1,1,1,1,1
 28/12/2015 11:26:05 AM,0,820.0323,1,1,1,2.003969,0,870.0093,1,1,1,1,1,1,1
 28/12/2015 11:26:06 AM,0,821.0323,1,1,1,2.003969,0,869.809,1,1,1,1,1,1,1
 28/12/2015 11:26:07 AM,0,822.0323,1,1,1,2.003969,0,869.9692,1,1,1,1,1,1,1
 28/12/2015 11:26:08 AM,0,823.0323,1,1,1,2.003969,0,870.0093,1,1,1,1,1,1,1
 28/12/2015 11:26:09 AM,0,824.0323,1,1,1,2.003969,0,869.9292,1,1,1,1,1,1,1
 28/12/2015 11:26:10 AM,0,825.0323,1,1,1,2.003969,0,869.6889,1,1,1,1,1,1,1
 28/12/2015 11:26:11 AM,0,826.0323,1,1,1,2.003969,0,869.5287,1,1,1,1,1,1,1
 28/12/2015 11:26:12 AM,0,826.0323,1,1,1,2.003969,0,869.5287,1,1,1,1,1,1,1
 28/12/2015 11:26:13 AM,0,827.0323,1,1,1,2.003969,0,869.7289,1,1,1,1,1,1,1
 28/12/2015 11:26:14 AM,0,828.0323,1,1,1,2.003969,0,869.809,1,1,1,1,1,1,1
 28/12/2015 11:26:15 AM,0,829.0323,1,1,1,2.003969,0,870.0093,1,1,1,1,1,1,1
 28/12/2015 11:26:16 AM,0,830.0323,1,1,1,2.003969,0,869.9292,1,1,1,1,1,1,1
 28/12/2015 11:26:17 AM,0,831.0323,1,1,1,2.003969,0,869.7289,1,1,1,1,1,1,1
 28/12/2015 11:26:18 AM,0,832.0323,1,1,1,2.003969,0,869.769,1,1,1,1,1,1,1
 28/12/2015 11:26:19 AM,0,833.0323,1,1,1,2.003969,0,869.9292,1,1,1,1,1,1,1
 28/12/2015 11:26:20 AM,0,834.0323,1,1,1,2.003969,0,870.1696,1,1,1,1,1,1,1
 28/12/2015 11:26:21 AM,0,835.0323,1,1,1,2.003969,0,869.9692,1,1,1,1,1,1,1
 28/12/2015 11:26:22 AM,0,836.0323,1,1,1,2.003969,0,870.3298,1,1,1,1,1,1,1
 28/12/2015 11:26:23 AM,0,837.0323,1,1,1,2.003969,0,870.1295,1,1,1,1,1,1,1
 28/12/2015 11:26:24 AM,0,838.0323,1,1,1,2.003969,0,870.3698,1,1,1,1,1,1,1
 28/12/2015 11:26:25 AM,0,839.0323,1,1,1,2.003969,0,870.0894,1,1,1,1,1,1,1
 28/12/2015 11:26:26 AM,0,839.0323,1,1,1,2.003969,0,870.3298,1,1,1,1,1,1,1
 28/12/2015 11:26:27 AM,0,840.0323,1,1,1,2.003969,0,870.4899,1,1,1,1,1,1,1
 28/12/2015 11:26:28 AM,0,840.0323,1,1,1,2.003969,0,870.4899,1,1,1,1,1,1,1
 28/12/2015 11:26:29 AM,0,841.0323,1,1,1,2.003969,0,870.7703,1,1,1,1,1,1,1
 28/12/2015 11:26:30 AM,0,842.0323,1,1,1,2.003969,0,870.7703,1,1,1,1,1,1,1
 28/12/2015 11:26:31 AM,0,843.0323,1,1,1,2.003969,0,870.53,1,1,1,1,1,1,1
 28/12/2015 11:26:32 AM,0,844.0323,1,1,1,2.003969,0,870.7303,1,1,1,1,1,1,1
 28/12/2015 11:26:33 AM,0,845.0323,1,1,1,2.003969,0,870.8104,1,1,1,1,1,1,1
 28/12/2015 11:26:34 AM,0,846.0323,1,1,1,2.003969,0,871.0908,1,1,1,1,1,1,1
 28/12/2015 11:26:35 AM,0,847.0323,1,1,1,2.003969,0,870.8905,1,1,1,1,1,1,1
 28/12/2015 11:26:36 AM,0,848.0323,1,1,1,2.003969,0,870.6101,1,1,1,1,1,1,1
 28/12/2015 11:26:37 AM,0,849.0323,1,1,1,2.003969,0,870.53,1,1,1,1,1,1,1
 28/12/2015 11:26:38 AM,0,850.0323,1,1,1,2.003969,0,870.8905,1,1,1,1,1,1,1
 28/12/2015 11:26:39 AM,0,851.0323,1,1,1,2.003969,0,870.2096,1,1,1,1,1,1,1
 28/12/2015 11:26:40 AM,0,852.0323,1,1,1,2.003969,0,870.4099,1,1,1,1,1,1,1
 28/12/2015 11:26:41 AM,0,853.0323,1,1,1,2.003969,0,869.9692,1,1,1,1,1,1,1
 28/12/2015 11:26:42 AM,0,854.0323,1,1,1,2.003969,0,869.9692,1,1,1,1,1,1,1
 28/12/2015 11:26:43 AM,0,855.0323,1,1,1,2.003969,0,869.7289,1,1,1,1,1,1,1
 28/12/2015 11:26:44 AM,0,855.0323,1,1,1,2.003969,0,869.809,1,1,1,1,1,1,1
 28/12/2015 11:26:45 AM,0,856.0323,1,1,1,2.003969,0,869.9292,1,1,1,1,1,1,1
 28/12/2015 11:26:46 AM,0,857.0323,1,1,1,2.003969,0,869.9292,1,1,1,1,1,1,1
 28/12/2015 11:26:47 AM,0,858.0323,1,1,1,2.003969,0,869.9692,1,1,1,1,1,1,1
 28/12/2015 11:26:48 AM,0,859.0323,1,1,1,2.003969,0,870.0093,1,1,1,1,1,1,1
 28/12/2015 11:26:49 AM,0,860.0323,1,1,1,2.003969,0,869.8892,1,1,1,1,1,1,1
 28/12/2015 11:26:50 AM,0,861.0323,1,1,1,2.003969,0,869.7289,1,1,1,1,1,1,1
 28/12/2015 11:26:51 AM,0,862.0323,1,1,1,2.003969,0,869.7289,1,1,1,1,1,1,1
 28/12/2015 11:26:52 AM,0,863.0323,1,1,1,2.003969,0,869.7289,1,1,1,1,1,1,1
 28/12/2015 11:26:53 AM,0,864.0323,1,1,1,2.003969,0,869.5687,1,1,1,1,1,1,1
 28/12/2015 11:26:54 AM,0,865.0323,1,1,1,2.003969,0,869.769,1,1,1,1,1,1,1
 28/12/2015 11:26:55 AM,0,866.0323,1,1,1,2.003969,0,869.3685,1,1,1,1,1,1,1
 28/12/2015 11:26:56 AM,0,867.0323,1,1,1,2.003969,0,869.4085,1,1,1,1,1,1,1
 28/12/2015 11:26:57 AM,0,868.0323,1,1,1,2.003969,0,869.2883,1,1,1,1,1,1,1
 28/12/2015 11:26:58 AM,0,869.0323,1,1,1,2.003969,0,869.4886,1,1,1,1,1,1,1
 28/12/2015 11:26:59 AM,0,870.0323,1,1,1,2.003969,0,869.5687,1,1,1,1,1,1,1
 28/12/2015 11:27:00 AM,0,871.0323,1,1,1,2.003969,0,869.9292,1,1,1,1,1,1,1
 28/12/2015 11:27:01 AM,0,871.0323,1,1,1,2.003969,0,870.1295,1,1,1,1,1,1,1
 28/12/2015 11:27:02 AM,0,872.0323,1,1,1,2.003969,0,870.3298,1,1,1,1,1,1,1
 28/12/2015 11:27:03 AM,0,873.0323,1,1,1,2.003969,0,870.0093,1,1,1,1,1,1,1
 28/12/2015 11:27:04 AM,0,874.0323,1,1,1,2.003969,0,870.2096,1,1,1,1,1,1,1
 28/12/2015 11:27:05 AM,0,875.0323,1,1,1,2.003969,0,870.1295,1,1,1,1,1,1,1
 28/12/2015 11:27:06 AM,0,876.0323,1,1,1,2.003969,0,870.1696,1,1,1,1,1,1,1
 28/12/2015 11:27:07 AM,0,877.0323,1,1,1,2.003969,0,870.2096,1,1,1,1,1,1,1
 28/12/2015 11:27:08 AM,0,878.0323,1,1,1,2.003969,0,870.53,1,1,1,1,1,1,1
 28/12/2015 11:27:09 AM,0,879.0323,1,1,1,2.003969,0,870.3698,1,1,1,1,1,1,1
 28/12/2015 11:27:10 AM,0,880.0323,1,1,1,2.003969,0,870.5701,1,1,1,1,1,1,1
 28/12/2015 11:27:11 AM,0,881.0323,1,1,1,2.003969,0,870.5701,1,1,1,1,1,1,1
 28/12/2015 11:27:12 AM,0,882.0323,1,1,1,2.003969,0,870.53,1,1,1,1,1,1,1
 28/12/2015 11:27:13 AM,0,883.0323,1,1,1,2.003969,0,870.5701,1,1,1,1,1,1,1
 28/12/2015 11:27:14 AM,0,884.0323,1,1,1,2.003969,0,870.3698,1,1,1,1,1,1,1
 28/12/2015 11:27:15 AM,0,885.0323,1,1,1,2.003969,0,870.4099,1,1,1,1,1,1,1
 28/12/2015 11:27:16 AM,0,886.0323,1,1,1,2.003969,0,870.3298,1,1,1,1,1,1,1
 28/12/2015 11:27:17 AM,0,887.0323,1,1,1,2.003969,0,870.3298,1,1,1,1,1,1,1
 28/12/2015 11:27:18 AM,0,888.0323,1,1,1,2.003969,0,870.1696,1,1,1,1,1,1,1
 28/12/2015 11:27:19 AM,0,888.0323,1,1,1,2.003969,0,870.1696,1,1,1,1,1,1,1
 28/12/2015 11:27:20 AM,0,889.0323,1,1,1,2.003969,0,870.4099,1,1,1,1,1,1,1
 28/12/2015 11:27:21 AM,0,889.0323,1,1,1,2.003969,0,870.53,1,1,1,1,1,1,1
 28/12/2015 11:27:22 AM,0,890.0323,1,1,1,2.003969,0,870.4899,1,1,1,1,1,1,1
 28/12/2015 11:27:23 AM,0,892.0323,1,1,1,2.003969,0,870.4899,1,1,1,1,1,1,1
 28/12/2015 11:27:24 AM,0,893.0323,1,1,1,2.003969,0,870.8905,1,1,1,1,1,1,1
 28/12/2015 11:27:25 AM,0,894.0323,1,1,1,2.003969,0,870.5701,1,1,1,1,1,1,1
 28/12/2015 11:27:26 AM,0,895.0323,1,1,1,2.003969,0,870.9305,1,1,1,1,1,1,1
 28/12/2015 11:27:27 AM,0,896.0323,1,1,1,2.003969,0,871.0107,1,1,1,1,1,1,1
 28/12/2015 11:27:28 AM,0,897.0323,1,1,1,2.003969,0,870.9706,1,1,1,1,1,1,1
 28/12/2015 11:27:29 AM,0,898.0323,1,1,1,2.003969,0,870.6902,1,1,1,1,1,1,1
 28/12/2015 11:27:30 AM,0,898.0323,1,1,1,2.003969,0,870.6902,1,1,1,1,1,1,1
 28/12/2015 11:27:31 AM,0,899.0323,1,1,1,2.003969,0,870.8104,1,1,1,1,1,1,1
 28/12/2015 11:27:32 AM,0,900.0323,1,1,1,2.003969,0,870.7703,1,1,1,1,1,1,1
 28/12/2015 11:27:33 AM,0,901.0323,1,1,1,2.003969,0,870.8905,1,1,1,1,1,1,1
 28/12/2015 11:27:34 AM,0,902.0323,1,1,1,2.003969,0,870.9305,1,1,1,1,1,1,1
 28/12/2015 11:27:35 AM,0,903.0323,1,1,1,2.003969,0,870.3698,1,1,1,1,1,1,1
 28/12/2015 11:27:36 AM,0,904.0323,1,1,1,2.003969,0,870.8104,1,1,1,1,1,1,1
 28/12/2015 11:27:37 AM,0,905.0323,1,1,1,2.003969,0,870.6902,1,1,1,1,1,1,1
 28/12/2015 11:27:38 AM,0,906.0323,1,1,1,2.003969,0,871.0107,1,1,1,1,1,1,1
 28/12/2015 11:27:39 AM,0,907.0323,1,1,1,2.003969,0,870.8905,1,1,1,1,1,1,1
 28/12/2015 11:27:40 AM,0,908.0323,1,1,1,2.003969,0,871.1709,1,1,1,1,1,1,1
 28/12/2015 11:27:41 AM,0,909.0323,1,1,1,2.003969,0,870.9305,1,1,1,1,1,1,1
 28/12/2015 11:27:42 AM,0,910.0323,1,1,1,2.003969,0,871.0107,1,1,1,1,1,1,1
 28/12/2015 11:27:43 AM,0,911.0323,1,1,1,2.003969,0,871.4112,1,1,1,1,1,1,1
 28/12/2015 11:27:44 AM,0,911.0323,1,1,1,2.003969,0,871.1709,1,1,1,1,1,1,1
 28/12/2015 11:27:45 AM,0,913.0323,1,1,1,2.003969,0,870.8905,1,1,1,1,1,1,1
 28/12/2015 11:27:46 AM,0,913.0323,1,1,1,2.003969,0,870.7303,1,1,1,1,1,1,1
 28/12/2015 11:27:47 AM,0,913.0323,1,1,1,2.003969,0,870.7303,1,1,1,1,1,1,1
 28/12/2015 11:27:48 AM,0,915.0323,1,1,1,2.003969,0,870.7303,1,1,1,1,1,1,1
 28/12/2015 11:27:49 AM,0,916.0323,1,1,1,2.003969,0,870.9305,1,1,1,1,1,1,1
 28/12/2015 11:27:50 AM,0,917.0323,1,1,1,2.003969,0,870.6101,1,1,1,1,1,1,1
 28/12/2015 11:27:51 AM,0,917.0323,1,1,1,2.003969,0,870.7303,1,1,1,1,1,1,1
 28/12/2015 11:27:52 AM,0,918.0323,1,1,1,2.003969,0,870.6101,1,1,1,1,1,1,1
 28/12/2015 11:27:53 AM,0,919.0323,1,1,1,2.003969,0,870.8104,1,1,1,1,1,1,1
 28/12/2015 11:27:54 AM,0,920.0323,1,1,1,2.003969,0,870.9706,1,1,1,1,1,1,1
 28/12/2015 11:27:55 AM,0,921.0323,1,1,1,2.003969,0,871.291,1,1,1,1,1,1,1
 28/12/2015 11:27:56 AM,0,922.0323,1,1,1,2.003969,0,870.9706,1,1,1,1,1,1,1
 28/12/2015 11:27:57 AM,0,923.0323,1,1,1,2.003969,0,871.0908,1,1,1,1,1,1,1
 28/12/2015 11:27:58 AM,0,924.0323,1,1,1,2.003969,0,870.6902,1,1,1,1,1,1,1
 28/12/2015 11:27:59 AM,0,925.0323,1,1,1,2.003969,0,870.7303,1,1,1,1,1,1,1
 28/12/2015 11:28:00 AM,0,925.0323,1,1,1,2.003969,0,870.8905,1,1,1,1,1,1,1
 28/12/2015 10:00:00 AM,2.427057,522.8467,2,2,1,19.74838,2.206835,956.1651,1,2,1,1,1,2,0
 28/12/2015 10:00:01 AM,2.446274,522.886,2,2,1,19.74838,2.208244,956.1651,1,2,1,1,1,2,0
 28/12/2015 10:00:02 AM,2.489191,522.8467,2,2,1,19.69076,2.208628,956.4855,1,2,1,1,1,2,0
 28/12/2015 10:00:03 AM,2.53435,522.9645,2,2,1,19.69076,2.208628,956.806,1,2,1,1,1,2,0
 28/12/2015 10:00:04 AM,2.56926,523.4748,2,2,1,19.69076,2.208628,957.0864,1,2,1,1,1,2,0
 28/12/2015 10:00:05 AM,2.609294,523.8673,2,2,1,19.69076,2.207347,957.1664,1,2,1,1,1,2,0
 28/12/2015 10:00:06 AM,2.637158,524.1028,2,2,1,19.69076,2.210037,957.0062,1,2,1,1,1,2,0
 28/12/2015 10:00:07 AM,2.652211,524.2206,2,2,1,19.69076,2.210037,957.2866,1,2,1,1,1,2,0
 28/12/2015 10:00:08 AM,2.655735,524.4954,2,2,1,19.66195,2.210037,957.6071,1,2,1,1,1,2,0
 28/12/2015 10:00:09 AM,2.64997,524.0636,2,2,1,19.66195,2.210037,957.2866,1,2,1,1,1,2,0
 28/12/2015 10:00:10 AM,2.630433,524.1028,2,2,1,19.68756,2.210037,957.6071,1,2,1,1,1,2,0
 28/12/2015 10:00:11 AM,2.621785,523.7496,2,2,1,19.72598,2.210037,957.2065,1,2,1,1,1,2,0
 28/12/2015 10:00:12 AM,2.61602,523.4355,2,2,1,19.75479,2.210037,957.5269,1,2,1,1,1,2,0
 28/12/2015 10:00:13 AM,2.599366,523.043,2,2,1,19.79,2.210037,957.8875,1,2,1,1,1,2,0
 28/12/2015 10:00:14 AM,2.588476,522.729,2,2,1,19.79,2.209525,958.288,1,2,1,1,1,2,0
 28/12/2015 10:00:15 AM,2.567979,522.6505,2,2,1,19.73878,2.209525,958.288,1,2,1,1,1,2,0
 28/12/2015 10:00:16 AM,2.556769,522.6897,2,2,1,19.70997,2.207091,958.5684,1,2,1,1,1,2,0
 28/12/2015 10:00:17 AM,2.53435,522.6897,2,2,1,19.68756,2.20581,958.7286,1,2,1,1,1,2,0
 28/12/2015 10:00:18 AM,2.521859,522.6505,2,2,1,19.68756,2.205426,958.4882,1,2,1,1,1,2,0
 28/12/2015 10:00:19 AM,2.502642,522.6897,2,2,1,19.68756,2.205426,958.5684,1,2,1,1,1,2,0
 28/12/2015 10:00:20 AM,2.489191,522.729,2,2,1,19.68756,2.207347,958.8087,1,2,1,1,1,2,0
 28/12/2015 10:00:21 AM,2.473497,522.5327,2,2,1,19.68756,2.208628,958.5684,1,2,1,1,1,2,0
 28/12/2015 10:00:22 AM,2.458764,522.886,2,2,1,19.57872,2.208628,958.6084,1,2,1,1,1,2,0
 28/12/2015 10:00:23 AM,2.444031,523.4355,2,2,1,19.57232,2.208628,958.328,1,2,1,1,1,2,0
 28/12/2015 10:00:24 AM,2.434744,523.671,2,2,1,19.55311,2.211318,958.368,1,2,1,1,1,2,0
 28/12/2015 10:00:25 AM,2.423854,523.7496,2,2,1,19.55311,2.211318,958.1678,1,2,1,1,1,2,0
 28/12/2015 10:00:26 AM,2.421932,523.8281,2,2,1,19.60433,2.211318,958.1277,1,2,1,1,1,2,0
 28/12/2015 10:00:27 AM,2.425776,524.2598,2,2,1,19.60753,2.212215,958.0076,1,2,1,1,1,2,0
 28/12/2015 10:00:28 AM,2.471575,524.1421,2,2,1,19.65555,2.212215,957.9275,1,2,1,1,1,2,0
 28/12/2015 10:00:29 AM,2.527624,524.2598,2,2,1,19.68756,2.212215,957.6071,1,2,1,1,1,2,0
 28/12/2015 10:00:30 AM,2.554847,524.6523,2,2,1,19.68756,2.212215,957.6871,1,2,1,1,1,2,0
 28/12/2015 10:00:31 AM,2.598725,524.3383,2,2,1,19.68756,2.212215,957.3667,1,2,1,1,1,2,0
 28/12/2015 10:00:32 AM,2.639721,524.5346,2,2,1,19.68756,2.212215,957.7673,1,2,1,1,1,2,0
 28/12/2015 10:00:33 AM,2.667585,524.2991,2,2,1,19.68756,2.212215,957.4869,1,2,1,1,1,2,0
 28/12/2015 10:00:34 AM,2.673029,524.2991,2,2,1,19.68756,2.212215,957.7272,1,2,1,1,1,2,0
 28/12/2015 10:00:35 AM,2.653172,524.2206,2,2,1,19.74838,2.209909,958.0076,1,2,1,1,1,2,0
 28/12/2015 10:00:36 AM,2.629152,524.4561,2,2,1,19.74838,2.209653,958.288,1,2,1,1,1,2,0
 28/12/2015 10:00:37 AM,2.622105,524.4561,2,2,1,19.74838,2.209653,958.2078,1,2,1,1,1,2,0
 28/12/2015 10:00:38 AM,2.619543,524.8486,2,2,1,19.74838,2.209653,958.4882,1,2,1,1,1,2,0
 28/12/2015 10:00:39 AM,2.606412,525.3982,2,2,1,19.68436,2.209653,958.328,1,2,1,1,1,2,0
 28/12/2015 10:00:40 AM,2.589117,525.3196,2,2,1,19.65555,2.209653,958.6084,1,2,1,1,1,2,0
 28/12/2015 10:00:41 AM,2.574704,525.5159,2,2,1,19.62994,2.209653,958.9689,1,2,1,1,1,2,0
 28/12/2015 10:00:42 AM,2.556129,525.6729,2,2,1,19.62033,2.209653,959.0891,1,2,1,1,1,2,0
 28/12/2015 10:00:43 AM,2.545559,525.9084,2,2,1,19.62033,2.209653,959.1691,1,2,1,1,1,2,0
 28/12/2015 10:00:44 AM,2.524741,525.7907,2,2,1,19.67796,2.209653,959.4095,1,2,1,1,1,2,0
 28/12/2015 10:00:45 AM,2.512891,525.9084,2,2,1,19.67796,2.210678,959.4896,1,2,1,1,1,2,0
 28/12/2015 10:00:46 AM,2.495276,525.7122,2,2,1,19.67796,2.2126,959.8901,1,2,1,1,1,2,0
 28/12/2015 10:00:47 AM,2.480863,525.5944,2,2,1,19.62354,2.213496,959.8901,1,2,1,1,1,2,0
 28/12/2015 10:00:48 AM,2.460366,525.3196,2,2,1,19.62354,2.213496,959.8901,1,2,1,1,1,2,0
 28/12/2015 10:00:49 AM,2.448195,525.3982,2,2,1,19.63954,2.212856,959.6898,1,2,1,1,1,2,0
 28/12/2015 10:00:50 AM,2.431221,525.5944,2,2,1,19.65235,2.212215,959.9702,1,2,1,1,1,2,0
 28/12/2015 10:00:51 AM,2.420331,525.5944,2,2,1,19.65235,2.210678,959.81,1,2,1,1,1,2,0
 28/12/2015 10:00:52 AM,2.420331,525.3982,2,2,1,19.65235,2.210678,960.1304,1,2,1,1,1,2,0
 28/12/2015 10:00:53 AM,2.435384,525.7122,2,2,1,19.65235,2.21055,960.1304,1,2,1,1,1,2,0
 28/12/2015 10:00:54 AM,2.481504,525.6729,2,2,1,19.70357,2.209397,960.0103,1,2,1,1,1,2,0
 28/12/2015 10:00:55 AM,2.519617,525.5944,2,2,1,19.70357,2.208884,960.1705,1,2,1,1,1,2,0
 28/12/2015 10:00:56 AM,2.554847,525.5944,2,2,1,19.70357,2.208884,960.0904,1,2,1,1,1,2,0
 28/12/2015 10:00:57 AM,2.602569,525.5159,2,2,1,19.75479,2.208884,959.81,1,2,1,1,1,2,0
 28/12/2015 10:00:58 AM,2.632995,525.5159,2,2,1,19.75479,2.208884,959.6097,1,2,1,1,1,2,0
 28/12/2015 10:00:59 AM,2.649329,525.5944,2,2,1,19.70677,2.207347,959.7299,1,2,1,1,1,2,0
 28/12/2015 10:01:00 AM,2.656375,525.5159,2,2,1,19.69076,2.20645,959.6898,1,2,1,1,1,2,0
 28/12/2015 10:01:01 AM,2.652211,525.1234,2,2,1,19.65235,2.20645,959.6898,1,2,1,1,1,2,0
 28/12/2015 10:01:02 AM,2.636838,525.2019,2,2,1,19.65235,2.20645,959.7299,1,2,1,1,1,2,0
 28/12/2015 10:01:03 AM,2.625628,525.2411,2,2,1,19.70357,2.20645,959.5296,1,2,1,1,1,2,0
 28/12/2015 10:01:04 AM,2.620504,524.8094,2,2,1,19.74198,2.20645,959.6097,1,2,1,1,1,2,0
 28/12/2015 10:01:05 AM,2.610575,524.4561,2,2,1,19.69076,2.20645,959.3293,1,2,1,1,1,2,0
 28/12/2015 10:01:06 AM,2.595202,524.0243,2,2,1,19.67476,2.209525,959.3694,1,2,1,1,1,2,0
 28/12/2015 10:01:07 AM,2.575345,523.9458,2,2,1,19.67476,2.210166,959.5697,1,2,1,1,1,2,0
 28/12/2015 10:01:08 AM,2.561253,523.8281,2,2,1,19.67476,2.212856,959.6898,1,2,1,1,1,2,0
 28/12/2015 10:01:09 AM,2.561253,523.8281,2,2,1,19.67476,2.212856,959.6898,1,2,1,1,1,2,0
 28/12/2015 10:01:10 AM,2.542677,524.1421,2,2,1,19.67476,2.212856,959.5697,1,2,1,1,1,2,0
 28/12/2015 10:01:11 AM,2.528905,524.3383,2,2,1,19.61073,2.212856,959.9702,1,2,1,1,1,2,0
 28/12/2015 10:01:12 AM,2.51193,524.6131,2,2,1,19.57552,2.211318,960.1705,1,2,1,1,1,2,0
 28/12/2015 10:01:13 AM,2.497518,524.6916,2,2,1,19.55631,2.21055,959.9702,1,2,1,1,1,2,0
 28/12/2015 10:01:14 AM,2.473817,524.4561,2,2,1,19.55631,2.21055,960.1705,1,2,1,1,1,2,0
 28/12/2015 10:01:15 AM,2.463248,524.7309,2,2,1,19.59472,2.21055,960.3307,1,2,1,1,1,2,0
 28/12/2015 10:01:16 AM,2.44179,524.6916,2,2,1,19.62354,2.21055,959.9702,1,2,1,1,1,2,0
 28/12/2015 10:01:17 AM,2.431221,525.0842,2,2,1,19.64274,2.21055,960.0103,1,2,1,1,1,2,0
 28/12/2015 10:01:18 AM,2.421932,525.2411,2,2,1,19.64274,2.208756,960.1304,1,2,1,1,1,2,0
 28/12/2015 10:01:19 AM,2.420011,525.5159,2,2,1,19.64274,2.208756,959.9702,1,2,1,1,1,2,0
 28/12/2015 10:01:20 AM,2.447875,525.3196,2,2,1,19.65555,2.208756,960.3708,1,2,1,1,1,2,0
 28/12/2015 10:01:21 AM,2.500721,526.0262,2,2,1,19.65555,2.208756,960.2506,1,2,1,1,1,2,0
 28/12/2015 10:01:22 AM,2.543958,526.4973,2,2,1,19.65555,2.208756,960.0904,1,2,1,1,1,2,0
 28/12/2015 10:01:23 AM,2.570861,526.8898,2,2,1,19.65555,2.208756,959.8901,1,2,1,1,1,2,0
 28/12/2015 10:01:24 AM,2.614739,527.2038,2,2,1,19.65555,2.208756,959.8901,1,2,1,1,1,2,0
 28/12/2015 10:01:25 AM,2.645806,527.3608,2,2,1,19.65555,2.208756,960.0103,1,2,1,1,1,2,0
 28/12/2015 10:01:26 AM,2.665023,527.4786,2,2,1,19.65555,2.208756,959.8901,1,2,1,1,1,2,0
 28/12/2015 10:01:27 AM,2.666944,527.7534,2,2,1,19.65555,2.208756,959.5296,1,2,1,1,1,2,0
 28/12/2015 10:01:28 AM,2.6394,528.2244,2,2,1,19.65555,2.209653,959.4896,1,2,1,1,1,2,0
 28/12/2015 10:01:29 AM,2.620824,527.8711,2,2,1,19.60433,2.209653,959.5697,1,2,1,1,1,2,0
 28/12/2015 10:01:30 AM,2.61634,528.0281,2,2,1,19.60433,2.209653,959.5697,1,2,1,1,1,2,0
 28/12/2015 10:01:31 AM,2.61602,527.7534,2,2,1,19.60433,2.212215,959.4095,1,2,1,1,1,2,0
 28/12/2015 10:01:32 AM,2.609294,527.4393,2,2,1,19.64274,2.212215,959.77,1,2,1,1,1,2,0
 28/12/2015 10:01:33 AM,2.584313,527.2823,2,2,1,19.65875,2.212343,960.0904,1,2,1,1,1,2,0
 28/12/2015 10:01:34 AM,2.572463,527.2823,2,2,1,19.65875,2.212343,960.0103,1,2,1,1,1,2,0
 28/12/2015 10:01:35 AM,2.554847,527.3608,2,2,1,19.65875,2.212343,959.9302,1,2,1,1,1,2,0
 28/12/2015 10:01:36 AM,2.542036,526.8113,2,2,1,19.64594,2.212343,960.2506,1,2,1,1,1,2,0
 28/12/2015 10:01:37 AM,2.520257,526.5757,2,2,1,19.62354,2.212343,960.531,1,2,1,1,1,2,0
 28/12/2015 10:01:38 AM,2.508407,525.8692,2,2,1,19.62354,2.21055,960.3307,1,2,1,1,1,2,0
 28/12/2015 10:01:39 AM,2.491112,525.3982,2,2,1,19.66195,2.209525,960.2106,1,2,1,1,1,2,0
 28/12/2015 10:01:40 AM,2.476059,525.0842,2,2,1,19.66195,2.209525,960.3708,1,2,1,1,1,2,0
 28/12/2015 10:01:41 AM,2.460045,524.8879,2,2,1,19.55631,2.209525,960.2106,1,2,1,1,1,2,0
 28/12/2015 10:01:42 AM,2.445953,524.4561,2,2,1,19.50509,2.209525,960.2506,1,2,1,1,1,2,0
 28/12/2015 10:01:43 AM,2.42994,524.1028,2,2,1,19.50509,2.209525,960.4509,1,2,1,1,1,2,0
 28/12/2015 10:01:44 AM,2.428658,524.0636,2,2,1,19.59793,2.209525,960.4108,1,2,1,1,1,2,0
 28/12/2015 10:01:45 AM,2.426737,523.8673,2,2,1,19.59793,2.209525,960.3307,1,2,1,1,1,2,0
 28/12/2015 10:01:46 AM,2.444992,523.4748,2,2,1,19.65555,2.209525,960.3708,1,2,1,1,1,2,0
